Municipio;Ano;Mes;Dia do Mes;Dia da Semana;Turno;Hora;Tentado;Tipo Local;Idade vitima;Idade Autor
VENANCIO AIRES;2006;08;27;domingo;Manhã;07:00:00;Consumado;Outros;049;000
VENANCIO AIRES;2006;09;30;sabado;Tarde;16:00:00;Consumado;Residência;006;017
VENANCIO AIRES;2006;10;23;segunda-feira;Madrugada;01:30:00;Consumado;Residência;019;032
VENANCIO AIRES;2006;10;23;segunda-feira;Noite;21:10:00;Consumado;Via Publica;019;000
VENANCIO AIRES;2006;10;26;quinta-feira;Tarde;15:00:00;Consumado;Outros;015;031
VENANCIO AIRES;2006;11;05;domingo;Tarde;17:00:00;Tentado;Via Publica;052;000
VENANCIO AIRES;2006;11;15;quarta-feira;Manhã;08:00:00;Consumado;Via Publica;010;000
VENANCIO AIRES;2006;12;13;quarta-feira;Noite;20:30:00;Tentado;Outros;020;025
VENANCIO AIRES;2007;04;04;quarta-feira;Noite;20:00:00;Consumado;Residência;013;022
VENANCIO AIRES;2007;04;18;quarta-feira;Tarde;13:30:00;Consumado;Residência;013;037
VENANCIO AIRES;2007;05;10;quinta-feira;Tarde;15:00:00;Tentado;Residência;016;020
VENANCIO AIRES;2007;05;12;sabado;Madrugada;03:30:00;Consumado;Residência;029;022
VENANCIO AIRES;2007;08;23;quinta-feira;Tarde;17:30:00;Consumado;Outros;029;056
VENANCIO AIRES;2007;08;31;sexta-feira;Tarde;14:00:00;Consumado;Outros;015;041
VENANCIO AIRES;2007;09;06;quinta-feira;Manhã;09:00:00;Tentado;Residência;018;022
VENANCIO AIRES;2007;09;06;quinta-feira;Manhã;11:30:00;Consumado;Residência;017;000
VENANCIO AIRES;2007;10;14;domingo;Tarde;15:00:00;Consumado;Residência;020;022
VENANCIO AIRES;2007;12;18;terca-feira;Noite;19:15:00;Tentado;Via Publica;034;000
VENANCIO AIRES;2008;03;22;sabado;Tarde;15:35:00;Tentado;Outros;014;038
VENANCIO AIRES;2008;06;13;sexta-feira;Tarde;14:30:00;Consumado;Residência;013;019
VENANCIO AIRES;2008;09;20;sabado;Madrugada;05:00:00;Consumado;Residência;025;023
VENANCIO AIRES;2009;01;01;quinta-feira;Manhã;08:00:00;Consumado;Residência;010;037
VENANCIO AIRES;2009;03;03;terca-feira;Tarde;14:00:00;Consumado;Outros;014;032
VENANCIO AIRES;2009;04;19;domingo;Noite;22:00:00;Tentado;Residência;008;050
VENANCIO AIRES;2009;04;24;sexta-feira;Noite;22:00:00;Consumado;Residência;013;044
VENANCIO AIRES;2009;06;12;sexta-feira;Madrugada;02:00:00;Consumado;Outros;012;000
VENANCIO AIRES;2009;06;12;sexta-feira;Noite;20:00:00;Consumado;Via Publica;012;021
VENANCIO AIRES;2009;09;15;terca-feira;Tarde;17:30:00;Consumado;Residência;007;000
VENANCIO AIRES;2009;10;06;terca-feira;Manhã;09:00:00;Tentado;Outros;012;041
VENANCIO AIRES;2009;10;17;sabado;Tarde;17:30:00;Consumado;Residência;062;046
VENANCIO AIRES;2009;12;22;terca-feira;Tarde;12:00:00;Tentado;Via Publica;012;046
VENANCIO AIRES;2009;12;25;sexta-feira;Noite;19:00:00;Consumado;Residência;014;028
VENANCIO AIRES;2010;01;14;quinta-feira;Manhã;10:30:00;Consumado;Residência;010;045
VENANCIO AIRES;2010;02;01;segunda-feira;Manhã;09:00:00;Consumado;Outros;017;000
VENANCIO AIRES;2010;02;09;terca-feira;Noite;21:00:00;Consumado;Residência;082;025
VENANCIO AIRES;2010;02;24;quarta-feira;Tarde;15:00:00;Tentado;Residência;014;063
VENANCIO AIRES;2010;03;15;segunda-feira;Manhã;09:00:00;Consumado;Outros;004;000
VENANCIO AIRES;2010;03;22;segunda-feira;Noite;18:00:00;Consumado;Residência;011;058
VENANCIO AIRES;2010;04;02;sexta-feira;Noite;18:00:00;Consumado;Residência;011;028
VENANCIO AIRES;2010;04;03;sabado;Tarde;15:00:00;Tentado;Residência;004;000
VENANCIO AIRES;2010;04;13;terca-feira;Tarde;12:00:00;Tentado;Via Publica;018;000
VENANCIO AIRES;2010;05;03;segunda-feira;Manhã;06:20:00;Consumado;Residência;014;024
VENANCIO AIRES;2010;05;10;segunda-feira;Manhã;08:00:00;Consumado;Outros;003;000
VENANCIO AIRES;2010;05;16;domingo;Noite;18:00:00;Consumado;Residência;014;046
VENANCIO AIRES;2010;05;17;segunda-feira;Manhã;10:00:00;Consumado;Outros;003;000
VENANCIO AIRES;2010;05;29;sabado;Manhã;11:00:00;Consumado;Residência;005;029
VENANCIO AIRES;2010;06;25;sexta-feira;Tarde;16:00:00;Tentado;Outros;004;042
VENANCIO AIRES;2010;06;27;domingo;Noite;22:30:00;Consumado;Outros;020;037
VENANCIO AIRES;2010;07;20;terca-feira;Noite;23:00:00;Consumado;Residência;033;046
VENANCIO AIRES;2010;08;01;domingo;Noite;20:00:00;Tentado;Via Publica;037;022
VENANCIO AIRES;2010;08;10;terca-feira;Noite;19:00:00;Tentado;Residência;005;000
VENANCIO AIRES;2010;08;16;segunda-feira;Tarde;15:00:00;Consumado;Residência;013;026
VENANCIO AIRES;2010;08;25;quarta-feira;Noite;19:00:00;Consumado;Residência;002;036
VENANCIO AIRES;2010;08;27;sexta-feira;Tarde;14:30:00;Consumado;Outros;013;000
VENANCIO AIRES;2010;10;12;terca-feira;Tarde;12:30:00;Consumado;Residência;013;039
VENANCIO AIRES;2010;10;30;sabado;Tarde;17:30:00;Tentado;Via Publica;016;000
VENANCIO AIRES;2010;10;31;domingo;Madrugada;00:30:00;Consumado;Residência;014;026
VENANCIO AIRES;2010;11;04;quinta-feira;Tarde;13:45:00;Consumado;Residência;009;000
VENANCIO AIRES;2010;12;24;sexta-feira;Noite;23:00:00;Consumado;Residência;019;029
VENANCIO AIRES;2011;01;20;quinta-feira;Madrugada;02:55:00;Tentado;Via Publica;044;000
VENANCIO AIRES;2011;01;29;sabado;Tarde;16:00:00;Tentado;Residência;012;000
VENANCIO AIRES;2011;02;05;sabado;Noite;21:00:00;Consumado;Residência;015;038
VENANCIO AIRES;2011;02;12;sabado;Manhã;08:00:00;Consumado;Residência;013;035
VENANCIO AIRES;2011;02;18;sexta-feira;Noite;18:00:00;Consumado;Residência;005;000
VENANCIO AIRES;2011;03;22;terca-feira;Manhã;08:00:00;Consumado;Residência;013;029
VENANCIO AIRES;2011;03;27;domingo;Noite;20:00:00;Consumado;Residência;012;000
VENANCIO AIRES;2011;04;07;quinta-feira;Manhã;10:00:00;Tentado;Residência;013;000
VENANCIO AIRES;2011;04;13;quarta-feira;Manhã;09:30:00;Consumado;Residência;015;041
VENANCIO AIRES;2011;06;01;quarta-feira;Manhã;08:00:00;Consumado;Residência;020;039
VENANCIO AIRES;2011;07;19;terca-feira;Manhã;10:30:00;Consumado;Outros;011;015
VENANCIO AIRES;2011;07;22;sexta-feira;Tarde;17:00:00;Consumado;Residência;011;026
VENANCIO AIRES;2011;07;26;terca-feira;Noite;22:57:00;Consumado;Outros;002;000
VENANCIO AIRES;2011;07;31;domingo;Manhã;09:30:00;Consumado;Residência;013;018
VENANCIO AIRES;2011;08;01;segunda-feira;Tarde;12:00:00;Tentado;Residência;013;038
VENANCIO AIRES;2011;08;01;segunda-feira;Tarde;14:00:00;Consumado;Residência;016;045
VENANCIO AIRES;2011;08;13;sabado;Tarde;14:00:00;Consumado;Outros;012;000
VENANCIO AIRES;2011;08;17;quarta-feira;Manhã;08:00:00;Consumado;Outros;001;000
VENANCIO AIRES;2011;08;21;domingo;Tarde;15:00:00;Consumado;Outros;003;000
VENANCIO AIRES;2011;09;02;sexta-feira;Tarde;14:00:00;Consumado;Via Publica;019;000
VENANCIO AIRES;2011;11;05;sabado;Noite;20:00:00;Tentado;Residência;007;034
VENANCIO AIRES;2011;11;21;segunda-feira;Manhã;09:00:00;Consumado;Outros;013;048
VENANCIO AIRES;2011;11;30;quarta-feira;Tarde;15:00:00;Tentado;Residência;004;076
VENANCIO AIRES;2011;12;27;terca-feira;Manhã;06:30:00;Tentado;Residência;024;037
VENANCIO AIRES;2012;02;15;quarta-feira;Noite;18:00:00;Consumado;Outros;014;000
VENANCIO AIRES;2012;03;03;sabado;Noite;19:45:00;Tentado;Residência;011;035
VENANCIO AIRES;2012;03;17;sabado;Madrugada;03:30:00;Consumado;Estab.Diversão;014;039
VENANCIO AIRES;2012;03;22;quinta-feira;Tarde;14:35:00;Tentado;Residência;018;031
VERA CRUZ;2006;09;29;sexta-feira;Manhã;08:30:00;Consumado;Outros;005;029
VERA CRUZ;2007;01;09;terca-feira;Tarde;14:00:00;Consumado;Residência;014;066
VERA CRUZ;2007;01;31;quarta-feira;Noite;21:00:00;Consumado;Residência;032;000
VERA CRUZ;2007;03;07;quarta-feira;Tarde;14:00:00;Consumado;Estab.Comercial;025;049
VERA CRUZ;2008;02;22;sexta-feira;Tarde;12:00:00;Tentado;Residência;006;000
VERA CRUZ;2008;03;08;sabado;Noite;20:40:00;Consumado;Outros;013;017
VERA CRUZ;2008;04;08;terca-feira;Tarde;12:00:00;Tentado;Via Publica;019;000
VERA CRUZ;2008;04;10;quinta-feira;Manhã;07:20:00;Consumado;Outros;014;000
VERA CRUZ;2008;04;12;sabado;Tarde;17:00:00;Tentado;Via Publica;014;000
VERA CRUZ;2008;10;06;segunda-feira;Madrugada;04:30:00;Tentado;Via Publica;039;000
VERA CRUZ;2008;10;06;segunda-feira;Madrugada;04:45:00;Consumado;Residência;021;022
VERA CRUZ;2008;11;25;terca-feira;Noite;20:00:00;Tentado;Residência;055;022
VERA CRUZ;2009;05;20;quarta-feira;Noite;21:00:00;Consumado;Estab.Ensino;012;018
VERA CRUZ;2009;06;19;sexta-feira;Tarde;14:00:00;Consumado;Outros;020;036
VERA CRUZ;2009;07;21;terca-feira;Manhã;10:00:00;Tentado;Residência;020;022
VERA CRUZ;2009;07;26;domingo;Tarde;17:30:00;Consumado;Outros;017;035
VERA CRUZ;2009;07;29;quarta-feira;Noite;20:00:00;Tentado;Via Publica;025;000
VERA CRUZ;2009;11;05;quinta-feira;Tarde;12:00:00;Consumado;Residência;011;032
VERA CRUZ;2009;12;15;terca-feira;Tarde;16:00:00;Consumado;Residência;014;021
VERA CRUZ;2010;03;11;quinta-feira;Manhã;10:00:00;Consumado;Residência;051;062
VERA CRUZ;2010;03;13;sabado;Tarde;14:00:00;Consumado;Residência;013;059
VERA CRUZ;2010;08;19;quinta-feira;Tarde;13:00:00;Consumado;Outros;005;000
VERA CRUZ;2010;09;25;sabado;Madrugada;02:00:00;Tentado;Residência;032;043
VERA CRUZ;2010;12;08;quarta-feira;Tarde;15:00:00;Consumado;Outros;010;000
VERA CRUZ;2011;05;08;domingo;Madrugada;03:00:00;Consumado;Residência;054;051
VERA CRUZ;2011;09;13;terca-feira;Noite;21:30:00;Consumado;Residência;009;038
VERA CRUZ;2011;10;09;domingo;Noite;22:00:00;Consumado;Residência;015;023
VERA CRUZ;2011;10;14;sexta-feira;Tarde;15:00:00;Consumado;Residência;012;040
VERA CRUZ;2011;11;05;sabado;Noite;21:15:00;Tentado;Residência;044;021
VERA CRUZ;2011;12;10;sabado;Madrugada;03:45:00;Tentado;Outros;021;030
VERA CRUZ;2012;02;16;quinta-feira;Tarde;14:30:00;Consumado;Residência;023;000
VERANOPOLIS;2006;05;09;terca-feira;Tarde;17:20:00;Tentado;Outros;035;000
VERANOPOLIS;2006;11;26;domingo;Madrugada;05:30:00;Consumado;Via Publica;019;000
VERANOPOLIS;2006;12;01;sexta-feira;Manhã;08:00:00;Consumado;Residência;010;021
VERANOPOLIS;2007;02;26;segunda-feira;Manhã;10:30:00;Consumado;Residência;012;014
VERANOPOLIS;2007;04;04;quarta-feira;Tarde;14:00:00;Consumado;Residência;013;028
VERANOPOLIS;2007;04;23;segunda-feira;Madrugada;00:01:00;Consumado;Residência;014;015
VERANOPOLIS;2007;09;24;segunda-feira;Noite;18:00:00;Consumado;Residência;008;030
VERANOPOLIS;2007;12;16;domingo;Tarde;12:15:00;Consumado;Residência;015;025
VERANOPOLIS;2008;10;25;sabado;Tarde;17:45:00;Consumado;Residência;013;000
VERANOPOLIS;2009;08;29;sabado;Manhã;07:15:00;Consumado;Residência;012;018
VERANOPOLIS;2009;11;22;domingo;Manhã;10:00:00;Consumado;Residência;006;075
VERANOPOLIS;2010;03;16;terca-feira;Noite;21:00:00;Consumado;Residência;020;037
VERANOPOLIS;2011;01;10;segunda-feira;Noite;19:00:00;Consumado;Residência;042;055
VERANOPOLIS;2011;01;24;segunda-feira;Manhã;08:00:00;Consumado;Residência;014;019
VERANOPOLIS;2011;02;09;quarta-feira;Manhã;10:00:00;Consumado;Residência;011;047
VERANOPOLIS;2011;04;24;domingo;Tarde;14:30:00;Consumado;Residência;013;018
VERANOPOLIS;2011;06;21;terca-feira;Madrugada;02:00:00;Consumado;Outros;013;019
VERANOPOLIS;2011;08;20;sabado;Noite;20:00:00;Consumado;Residência;012;047
VERANOPOLIS;2012;01;15;domingo;Noite;19:00:00;Consumado;Estab.Diversão;009;020
VERANOPOLIS;2012;03;30;sexta-feira;Madrugada;05:00:00;Tentado;Via Publica;024;000
VESPASIANO CORREA;2012;02;21;terca-feira;Tarde;16:30:00;Consumado;Outros;014;000
VIAMAO;2006;01;01;domingo;Manhã;07:00:00;Consumado;Residência;009;041
VIAMAO;2006;01;04;quarta-feira;Manhã;06:00:00;Consumado;Residência;029;000
VIAMAO;2006;01;07;sabado;Tarde;16:00:00;Consumado;Outros;022;000
VIAMAO;2006;01;09;segunda-feira;Tarde;16:00:00;Consumado;Outros;015;026
VIAMAO;2006;01;12;quinta-feira;Manhã;08:40:00;Tentado;Outros;017;036
VIAMAO;2006;01;21;sabado;Noite;23:30:00;Tentado;Via Publica;013;000
VIAMAO;2006;01;26;quinta-feira;Madrugada;00:30:00;Tentado;Via Publica;024;000
VIAMAO;2006;02;02;quinta-feira;Tarde;12:00:00;Consumado;Residência;030;036
VIAMAO;2006;02;08;quarta-feira;Madrugada;05:00:00;Consumado;Residência;015;035
VIAMAO;2006;02;08;quarta-feira;Manhã;07:10:00;Tentado;Residência;027;030
VIAMAO;2006;02;12;domingo;Noite;21:00:00;Tentado;Residência;010;055
VIAMAO;2006;02;18;sabado;Madrugada;04:00:00;Consumado;Via Publica;041;040
VIAMAO;2006;02;21;terca-feira;Manhã;06:30:00;Tentado;Estab.Comercial;033;045
VIAMAO;2006;02;23;quinta-feira;Madrugada;01:00:00;Tentado;Residência;009;000
VIAMAO;2006;02;23;quinta-feira;Manhã;10:35:00;Consumado;Outros;013;021
VIAMAO;2006;02;28;terca-feira;Noite;21:30:00;Tentado;Residência;023;043
VIAMAO;2006;03;06;segunda-feira;Tarde;16:30:00;Consumado;Residência;018;043
VIAMAO;2006;03;18;sabado;Tarde;15:00:00;Consumado;Residência;013;000
VIAMAO;2006;03;22;quarta-feira;Manhã;11:45:00;Tentado;Residência;019;042
VIAMAO;2006;04;10;segunda-feira;Manhã;08:00:00;Consumado;Residência;015;030
VIAMAO;2006;04;17;segunda-feira;Madrugada;01:30:00;Tentado;Via Publica;024;000
VIAMAO;2006;04;21;sexta-feira;Tarde;16:00:00;Consumado;Residência;013;019
VIAMAO;2006;04;30;domingo;Noite;21:00:00;Consumado;Residência;025;000
VIAMAO;2006;05;10;quarta-feira;Noite;20:00:00;Tentado;Residência;011;031
VIAMAO;2006;05;18;quinta-feira;Manhã;09:00:00;Tentado;Residência;037;000
VIAMAO;2006;06;01;quinta-feira;Manhã;07:20:00;Consumado;Outros;022;051
VIAMAO;2006;06;15;quinta-feira;Tarde;15:00:00;Consumado;Residência;012;041
VIAMAO;2006;07;02;domingo;Noite;22:30:00;Consumado;Via Publica;052;000
VIAMAO;2006;07;04;terca-feira;Madrugada;04:00:00;Consumado;Residência;013;000
VIAMAO;2006;07;04;terca-feira;Manhã;08:50:00;Consumado;Residência;012;000
VIAMAO;2006;07;05;quarta-feira;Noite;18:30:00;Tentado;Via Publica;013;000
VIAMAO;2006;07;07;sexta-feira;Noite;19:00:00;Consumado;Residência;037;038
VIAMAO;2006;07;13;quinta-feira;Manhã;09:00:00;Consumado;Residência;019;000
VIAMAO;2006;07;15;sabado;Tarde;15:00:00;Consumado;Residência;007;033
VIAMAO;2006;07;23;domingo;Manhã;08:00:00;Consumado;Residência;006;046
VIAMAO;2006;07;25;terca-feira;Tarde;15:30:00;Consumado;Residência;030;000
VIAMAO;2006;08;22;terca-feira;Noite;19:00:00;Consumado;Residência;008;016
VIAMAO;2006;08;24;quinta-feira;Tarde;13:00:00;Consumado;Estab.Diversão;018;044
VIAMAO;2006;08;24;quinta-feira;Noite;20:00:00;Consumado;;006;048
VIAMAO;2006;08;30;quarta-feira;Tarde;12:00:00;Consumado;Residência;054;000
VIAMAO;2006;09;16;sabado;Madrugada;05:00:00;Tentado;Outros;018;031
VIAMAO;2006;10;08;domingo;Tarde;12:00:00;Consumado;Residência;005;037
VIAMAO;2006;10;10;terca-feira;Noite;22:00:00;Tentado;Residência;009;032
VIAMAO;2006;10;22;domingo;Tarde;16:00:00;Consumado;Residência;013;000
VIAMAO;2006;10;31;terca-feira;Tarde;13:45:00;Tentado;Residência;021;041
VIAMAO;2006;11;05;domingo;Manhã;08:00:00;Consumado;Residência;005;000
VIAMAO;2006;11;13;segunda-feira;Manhã;11:30:00;Consumado;Residência;012;000
VIAMAO;2006;11;14;terca-feira;Noite;21:55:00;Consumado;Via Publica;022;000
VIAMAO;2006;11;18;sabado;Tarde;17:20:00;Consumado;Outros;014;000
VIAMAO;2006;11;30;quinta-feira;Noite;23:45:00;Consumado;Residência;009;046
VIAMAO;2006;12;09;sabado;Manhã;10:00:00;Consumado;Residência;008;023
VIAMAO;2006;12;10;domingo;Noite;18:00:00;Tentado;Via Publica;039;000
VIAMAO;2006;12;11;segunda-feira;Madrugada;01:00:00;Consumado;Via Publica;014;000
VIAMAO;2006;12;12;terca-feira;Noite;21:40:00;Consumado;Residência;013;037
VIAMAO;2006;12;19;terca-feira;Noite;21:30:00;Consumado;Outros;014;000
VIAMAO;2007;01;01;segunda-feira;Manhã;08:00:00;Consumado;Residência;009;000
VIAMAO;2007;01;01;segunda-feira;Manhã;08:00:00;Consumado;Residência;012;039
VIAMAO;2007;01;03;quarta-feira;Noite;21:00:00;Tentado;Residência;029;000
VIAMAO;2007;01;07;domingo;Madrugada;01:15:00;Consumado;Residência;018;023
VIAMAO;2007;01;08;segunda-feira;Madrugada;00:30:00;Tentado;Residência;010;022
VIAMAO;2007;01;12;sexta-feira;Madrugada;00:30:00;Consumado;Via Publica;019;000
VIAMAO;2007;01;12;sexta-feira;Tarde;15:30:00;Consumado;Residência;013;000
VIAMAO;2007;01;18;quinta-feira;Manhã;06:30:00;Consumado;Residência;051;053
VIAMAO;2007;01;20;sabado;Manhã;08:00:00;Tentado;Via Publica;033;000
VIAMAO;2007;01;21;domingo;Manhã;08:40:00;Consumado;Outros;013;052
VIAMAO;2007;02;11;domingo;Manhã;10:00:00;Consumado;Residência;013;000
VIAMAO;2007;02;28;quarta-feira;Manhã;10:00:00;Consumado;Residência;012;046
VIAMAO;2007;03;04;domingo;Manhã;11:00:00;Tentado;Residência;020;021
VIAMAO;2007;03;11;domingo;Noite;18:15:00;Tentado;Via Publica;009;000
VIAMAO;2007;03;13;terca-feira;Noite;20:00:00;Tentado;Residência;024;042
VIAMAO;2007;03;25;domingo;Tarde;17:00:00;Tentado;Residência;007;039
VIAMAO;2007;04;01;domingo;Noite;21:20:00;Tentado;Via Publica;016;000
VIAMAO;2007;04;05;quinta-feira;Tarde;15:00:00;Consumado;Residência;012;056
VIAMAO;2007;04;11;quarta-feira;Noite;21:40:00;Tentado;Via Publica;018;037
VIAMAO;2007;04;12;quinta-feira;Tarde;14:00:00;Consumado;Via Publica;013;000
VIAMAO;2007;04;17;terca-feira;Tarde;15:00:00;Consumado;Residência;014;024
VIAMAO;2007;04;22;domingo;Noite;21:00:00;Consumado;Residência;012;034
VIAMAO;2007;05;11;sexta-feira;Manhã;08:00:00;Consumado;Residência;004;000
VIAMAO;2007;05;16;quarta-feira;Noite;21:30:00;Tentado;Via Publica;025;000
VIAMAO;2007;06;03;domingo;Noite;23:30:00;Consumado;Residência;013;038
VIAMAO;2007;06;11;segunda-feira;Manhã;09:30:00;Consumado;Residência;032;041
VIAMAO;2007;06;11;segunda-feira;Tarde;16:00:00;Consumado;Residência;017;000
VIAMAO;2007;06;18;segunda-feira;Tarde;17:00:00;Tentado;Via Publica;012;030
VIAMAO;2007;07;05;quinta-feira;Tarde;16:40:00;Consumado;Outros;014;000
VIAMAO;2007;07;12;quinta-feira;Noite;18:30:00;Consumado;Via Publica;015;033
VIAMAO;2007;08;03;sexta-feira;Tarde;17:00:00;Consumado;Outros;015;000
VIAMAO;2007;08;18;sabado;Manhã;08:00:00;Consumado;Residência;003;056
VIAMAO;2007;08;29;quarta-feira;Noite;23:00:00;Tentado;Via Publica;028;000
VIAMAO;2007;09;15;sabado;Tarde;15:00:00;Consumado;Outros;012;000
VIAMAO;2007;09;15;sabado;Noite;18:45:00;Tentado;Residência;010;016
VIAMAO;2007;10;10;quarta-feira;Tarde;14:00:00;Consumado;Residência;014;000
VIAMAO;2007;10;11;quinta-feira;Tarde;13:00:00;Consumado;Estab.Ensino;008;021
VIAMAO;2007;10;18;quinta-feira;Noite;23:00:00;Consumado;Via Publica;034;000
VIAMAO;2007;10;23;terca-feira;Tarde;15:00:00;Consumado;Outros;013;058
VIAMAO;2007;10;23;terca-feira;Noite;20:50:00;Consumado;Outros;012;029
VIAMAO;2007;12;01;sabado;Manhã;06:00:00;Consumado;Residência;010;023
VIAMAO;2007;12;09;domingo;Tarde;16:00:00;Tentado;Via Publica;012;035
VIAMAO;2007;12;21;sexta-feira;Tarde;15:00:00;Consumado;Via Publica;016;000
VIAMAO;2007;12;28;sexta-feira;Tarde;16:00:00;Consumado;Via Publica;011;000
VIAMAO;2008;01;03;quinta-feira;Tarde;13:15:00;Consumado;Via Publica;013;014
VIAMAO;2008;01;10;quinta-feira;Tarde;17:30:00;Consumado;Via Publica;017;000
VIAMAO;2008;01;10;quinta-feira;Noite;19:00:00;Consumado;Outros;022;000
VIAMAO;2008;01;10;quinta-feira;Noite;20:30:00;Consumado;Residência;039;024
VIAMAO;2008;01;19;sabado;Madrugada;01:00:00;Consumado;Residência;030;039
VIAMAO;2008;01;23;quarta-feira;Madrugada;02:00:00;Consumado;Residência;017;000
VIAMAO;2008;02;06;quarta-feira;Madrugada;04:10:00;Tentado;Residência;041;000
VIAMAO;2008;02;24;domingo;Tarde;16:00:00;Consumado;Residência;069;045
VIAMAO;2008;03;06;quinta-feira;Noite;19:20:00;Tentado;Via Publica;012;000
VIAMAO;2008;03;23;domingo;Manhã;06:00:00;Consumado;Residência;016;019
VIAMAO;2008;03;24;segunda-feira;Noite;18:00:00;Consumado;Residência;012;000
VIAMAO;2008;03;28;sexta-feira;Noite;20:30:00;Consumado;Via Publica;017;000
VIAMAO;2008;04;09;quarta-feira;Tarde;13:00:00;Consumado;Residência;012;018
VIAMAO;2008;04;27;domingo;Madrugada;05:30:00;Tentado;Residência;043;000
VIAMAO;2008;05;13;terca-feira;Tarde;12:00:00;Tentado;Outros;039;000
VIAMAO;2008;05;18;domingo;Tarde;16:00:00;Consumado;Via Publica;020;000
VIAMAO;2008;06;01;domingo;Noite;23:00:00;Consumado;Residência;007;054
VIAMAO;2008;06;03;terca-feira;Noite;22:10:00;Consumado;Via Publica;022;000
VIAMAO;2008;06;04;quarta-feira;Noite;19:00:00;Consumado;Via Publica;015;024
VIAMAO;2008;06;11;quarta-feira;Manhã;07:00:00;Tentado;Via Publica;044;000
VIAMAO;2008;06;21;sabado;Madrugada;03:30:00;Consumado;Via Publica;016;000
VIAMAO;2008;06;22;domingo;Madrugada;01:30:00;Consumado;Residência;013;020
VIAMAO;2008;06;25;quarta-feira;Madrugada;01:00:00;Consumado;Residência;047;000
VIAMAO;2008;08;12;terca-feira;Madrugada;01:30:00;Consumado;Residência;015;046
VIAMAO;2008;08;28;quinta-feira;Noite;18:00:00;Consumado;Residência;002;000
VIAMAO;2008;09;08;segunda-feira;Noite;19:00:00;Consumado;Residência;013;000
VIAMAO;2008;09;12;sexta-feira;Noite;21:30:00;Consumado;Residência;018;040
VIAMAO;2008;09;25;quinta-feira;Manhã;11:00:00;Consumado;Residência;005;017
VIAMAO;2008;09;26;sexta-feira;Manhã;10:00:00;Consumado;Residência;004;043
VIAMAO;2008;10;02;quinta-feira;Tarde;13:00:00;Consumado;Residência;001;020
VIAMAO;2008;10;09;quinta-feira;Manhã;10:00:00;Consumado;Outros;014;032
VIAMAO;2008;10;12;domingo;Noite;21:30:00;Consumado;Via Publica;014;000
VIAMAO;2008;10;26;domingo;Manhã;06:00:00;Tentado;Residência;024;029
VIAMAO;2008;11;01;sabado;Manhã;06:00:00;Tentado;Residência;032;044
VIAMAO;2008;11;11;terca-feira;Tarde;15:00:00;Consumado;Residência;008;000
VIAMAO;2008;11;19;quarta-feira;Tarde;16:00:00;Tentado;Residência;043;000
VIAMAO;2008;11;28;sexta-feira;Manhã;07:30:00;Tentado;Residência;012;039
VIAMAO;2008;11;29;sabado;Noite;20:00:00;Consumado;Residência;040;000
VIAMAO;2008;12;03;quarta-feira;Noite;23:00:00;Consumado;Residência;013;019
VIAMAO;2008;12;05;sexta-feira;Noite;23:00:00;Tentado;Outros;021;000
VIAMAO;2008;12;09;terca-feira;Tarde;14:30:00;Consumado;Residência;018;023
VIAMAO;2008;12;10;quarta-feira;Madrugada;03:00:00;Consumado;Residência;014;019
VIAMAO;2008;12;12;sexta-feira;Noite;18:00:00;Consumado;Outros;031;000
VIAMAO;2008;12;16;terca-feira;Tarde;16:50:00;Consumado;Residência;014;025
VIAMAO;2008;12;18;quinta-feira;Tarde;15:00:00;Consumado;Residência;018;068
VIAMAO;2008;12;18;quinta-feira;Noite;18:00:00;Consumado;;011;000
VIAMAO;2008;12;19;sexta-feira;Madrugada;00:05:00;Tentado;Outros;044;035
VIAMAO;2008;12;31;quarta-feira;Tarde;14:30:00;Consumado;Residência;012;000
VIAMAO;2009;01;01;quinta-feira;Madrugada;01:00:00;Tentado;Residência;039;000
VIAMAO;2009;01;08;quinta-feira;Madrugada;03:50:00;Tentado;Residência;026;000
VIAMAO;2009;01;18;domingo;Noite;23:00:00;Tentado;Via Publica;020;000
VIAMAO;2009;01;26;segunda-feira;Madrugada;04:00:00;Consumado;Residência;015;000
VIAMAO;2009;01;28;quarta-feira;Manhã;10:00:00;Consumado;Residência;006;000
VIAMAO;2009;02;01;domingo;Madrugada;01:00:00;Tentado;Residência;013;031
VIAMAO;2009;02;02;segunda-feira;Manhã;10:00:00;Consumado;Residência;007;000
VIAMAO;2009;02;27;sexta-feira;Noite;23:00:00;Consumado;Via Publica;045;000
VIAMAO;2009;03;01;domingo;Manhã;09:00:00;Consumado;Outros;015;031
VIAMAO;2009;03;02;segunda-feira;Noite;22:00:00;Tentado;Residência;015;000
VIAMAO;2009;03;05;quinta-feira;Madrugada;03:00:00;Consumado;Estab.Diversão;026;000
VIAMAO;2009;03;05;quinta-feira;Manhã;09:00:00;Tentado;Residência;009;071
VIAMAO;2009;03;07;sabado;Tarde;17:30:00;Consumado;Residência;017;032
VIAMAO;2009;03;16;segunda-feira;Noite;20:00:00;Consumado;Residência;014;019
VIAMAO;2009;03;17;terca-feira;Tarde;14:00:00;Consumado;Via Publica;014;048
VIAMAO;2009;03;24;terca-feira;Manhã;09:00:00;Consumado;Residência;013;039
VIAMAO;2009;03;31;terca-feira;Tarde;13:00:00;Consumado;Residência;016;037
VIAMAO;2009;04;04;sabado;Madrugada;01:00:00;Consumado;Residência;026;000
