Municipio;Ano;Mes;Dia do Mes;Dia da Semana;Turno;Hora;Tentado;Tipo Local;Idade vitima;Idade Autor
PORTO ALEGRE RS                                                       ;2009;06       ;06;sábado        ;Tarde     ;14:00:00;Consumado;Residência        ;013;034
PORTO ALEGRE RS                                                       ;2009;06       ;06;sábado        ;Noite     ;22:00:00;Tentado  ;Residência        ;023;029
PORTO ALEGRE RS                                                       ;2009;06       ;07;domingo       ;Tarde     ;16:00:00;Consumado;Residência        ;046;049
PORTO ALEGRE RS                                                       ;2009;06       ;08;segunda-feira ;Tarde     ;15:00:00;Consumado;Residência        ;019;000
PORTO ALEGRE RS                                                       ;2009;06       ;10;quarta-feira  ;Noite     ;18:00:00;Consumado;Residência        ;014;022
PORTO ALEGRE RS                                                       ;2009;06       ;15;segunda-feira ;Noite     ;18:30:00;Consumado;                  ;017;035
PORTO ALEGRE RS                                                       ;2009;06       ;17;quarta-feira  ;Tarde     ;14:00:00;Tentado  ;Residência        ;015;049
PORTO ALEGRE RS                                                       ;2009;06       ;19;sexta-feira   ;Noite     ;22:00:00;Consumado;Residência        ;014;035
PORTO ALEGRE RS                                                       ;2009;06       ;20;sábado        ;Noite     ;22:00:00;Consumado;Residência        ;008;038
PORTO ALEGRE RS                                                       ;2009;06       ;21;domingo       ;Madrugada ;03:30:00;Consumado;Via Publica       ;018;000
PORTO ALEGRE RS                                                       ;2009;06       ;22;segunda-feira ;Noite     ;20:00:00;Tentado  ;Residência        ;007;000
PORTO ALEGRE RS                                                       ;2009;06       ;22;segunda-feira ;Noite     ;22:30:00;Consumado;Residência        ;013;035
PORTO ALEGRE RS                                                       ;2009;06       ;24;quarta-feira  ;Madrugada ;00:30:00;Consumado;                  ;018;000
PORTO ALEGRE RS                                                       ;2009;06       ;24;quarta-feira  ;Tarde     ;14:00:00;Consumado;Interior Coletivos;013;000
PORTO ALEGRE RS                                                       ;2009;06       ;24;quarta-feira  ;Tarde     ;16:00:00;Consumado;Outros            ;016;034
PORTO ALEGRE RS                                                       ;2009;06       ;25;quinta-feira  ;Noite     ;19:00:00;Consumado;Via Publica       ;019;000
PORTO ALEGRE RS                                                       ;2009;06       ;28;domingo       ;Madrugada ;03:00:00;Tentado  ;Residência        ;018;040
PORTO ALEGRE RS                                                       ;2009;07       ;01;quarta-feira  ;Manhã     ;08:00:00;Consumado;Residência        ;014;000
PORTO ALEGRE RS                                                       ;2009;07       ;01;quarta-feira  ;Noite     ;22:30:00;Consumado;Residência        ;023;029
PORTO ALEGRE RS                                                       ;2009;07       ;03;sexta-feira   ;Noite     ;23:30:00;Consumado;Residência        ;013;033
PORTO ALEGRE RS                                                       ;2009;07       ;04;sábado        ;Madrugada ;05:15:00;Consumado;Residência        ;041;045
PORTO ALEGRE RS                                                       ;2009;07       ;06;segunda-feira ;Tarde     ;16:00:00;Consumado;Residência        ;013;000
PORTO ALEGRE RS                                                       ;2009;07       ;06;segunda-feira ;Noite     ;23:45:00;Consumado;Via Publica       ;016;000
PORTO ALEGRE RS                                                       ;2009;07       ;07;terça-feira   ;Tarde     ;14:30:00;Consumado;                  ;014;032
PORTO ALEGRE RS                                                       ;2009;07       ;07;terça-feira   ;Noite     ;20:00:00;Consumado;Residência        ;014;018
PORTO ALEGRE RS                                                       ;2009;07       ;11;sábado        ;Manhã     ;08:00:00;Consumado;Residência        ;011;029
PORTO ALEGRE RS                                                       ;2009;07       ;17;sexta-feira   ;Manhã     ;11:00:00;Tentado  ;Residência        ;045;052
PORTO ALEGRE RS                                                       ;2009;07       ;18;sábado        ;Noite     ;22:30:00;Consumado;Residência        ;013;016
PORTO ALEGRE RS                                                       ;2009;07       ;20;segunda-feira ;Manhã     ;09:00:00;Consumado;Via Publica       ;019;000
PORTO ALEGRE RS                                                       ;2009;07       ;27;segunda-feira ;Tarde     ;16:45:00;Consumado;Residência        ;012;025
PORTO ALEGRE RS                                                       ;2009;07       ;28;terça-feira   ;Manhã     ;08:50:00;Tentado  ;Via Publica       ;018;000
PORTO ALEGRE RS                                                       ;2009;07       ;29;quarta-feira  ;Tarde     ;13:00:00;Consumado;Via Publica       ;024;000
PORTO ALEGRE RS                                                       ;2009;07       ;31;sexta-feira   ;Manhã     ;09:00:00;Consumado;Residência        ;016;034
PORTO ALEGRE RS                                                       ;2009;08       ;01;sábado        ;Tarde     ;16:10:00;Tentado  ;Residência        ;023;078
PORTO ALEGRE RS                                                       ;2009;08       ;03;segunda-feira ;Noite     ;20:00:00;Consumado;                  ;010;064
PORTO ALEGRE RS                                                       ;2009;08       ;05;quarta-feira  ;Noite     ;23:30:00;Consumado;Via Publica       ;029;000
PORTO ALEGRE RS                                                       ;2009;08       ;09;domingo       ;Manhã     ;06:00:00;Consumado;Outros            ;017;035
PORTO ALEGRE RS                                                       ;2009;08       ;10;segunda-feira ;Noite     ;21:00:00;Consumado;Via Publica       ;012;000
PORTO ALEGRE RS                                                       ;2009;08       ;13;quinta-feira  ;Manhã     ;10:00:00;Consumado;Residência        ;009;031
PORTO ALEGRE RS                                                       ;2009;08       ;13;quinta-feira  ;Tarde     ;15:00:00;Consumado;Residência        ;005;000
PORTO ALEGRE RS                                                       ;2009;08       ;15;sábado        ;Manhã     ;10:00:00;Consumado;Residência        ;034;058
PORTO ALEGRE RS                                                       ;2009;08       ;16;domingo       ;Madrugada ;05:30:00;Consumado;Residência        ;020;019
PORTO ALEGRE RS                                                       ;2009;08       ;20;quinta-feira  ;Tarde     ;15:30:00;Consumado;Residência        ;034;033
PORTO ALEGRE RS                                                       ;2009;08       ;21;sexta-feira   ;Manhã     ;08:00:00;Consumado;Residência        ;018;056
PORTO ALEGRE RS                                                       ;2009;08       ;21;sexta-feira   ;Manhã     ;09:00:00;Consumado;Estab.Comercial   ;021;029
PORTO ALEGRE RS                                                       ;2009;08       ;22;sábado        ;Manhã     ;06:00:00;Consumado;Residência        ;017;024
PORTO ALEGRE RS                                                       ;2009;08       ;22;sábado        ;Manhã     ;09:00:00;Consumado;Residência        ;045;000
PORTO ALEGRE RS                                                       ;2009;08       ;23;domingo       ;Manhã     ;08:30:00;Consumado;Residência        ;015;024
PORTO ALEGRE RS                                                       ;2009;08       ;25;terça-feira   ;Madrugada ;05:30:00;Consumado;                  ;021;000
PORTO ALEGRE RS                                                       ;2009;08       ;26;quarta-feira  ;Noite     ;21:00:00;Consumado;Residência        ;015;044
PORTO ALEGRE RS                                                       ;2009;08       ;27;quinta-feira  ;Noite     ;20:30:00;Tentado  ;Via Publica       ;027;000
PORTO ALEGRE RS                                                       ;2009;08       ;28;sexta-feira   ;Tarde     ;15:00:00;Consumado;Estab.Ensino      ;006;026
PORTO ALEGRE RS                                                       ;2009;08       ;28;sexta-feira   ;Tarde     ;16:00:00;Consumado;Residência        ;003;016
PORTO ALEGRE RS                                                       ;2009;08       ;28;sexta-feira   ;Noite     ;19:00:00;Consumado;Residência        ;013;043
PORTO ALEGRE RS                                                       ;2009;08       ;29;sábado        ;Tarde     ;14:00:00;Consumado;Residência        ;004;000
PORTO ALEGRE RS                                                       ;2009;08       ;29;sábado        ;Tarde     ;14:00:00;Consumado;Residência        ;004;000
PORTO ALEGRE RS                                                       ;2009;08       ;30;domingo       ;Madrugada ;02:30:00;Consumado;Residência        ;042;041
PORTO ALEGRE RS                                                       ;2009;08       ;30;domingo       ;Tarde     ;13:00:00;Consumado;Residência        ;007;029
PORTO ALEGRE RS                                                       ;2009;08       ;30;domingo       ;Noite     ;22:30:00;Consumado;Residência        ;027;030
